4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
4.999999999999997224e-01,6.036488133898892113e-16,4.999999999999997780e-01
4.999999999999999445e-01,2.552771676604722506e-17,5.000000000000000000e-01
4.999999999999998335e-01,2.948151077033350313e-16,4.999999999999998890e-01
4.999999999999997780e-01,3.987718725815114466e-16,4.999999999999998890e-01
5.000000000000000000e-01,5.696362146059783884e-17,4.999999999999998890e-01
4.999999999999998890e-01,1.951300209319916049e-16,4.999999999999999445e-01
5.000000000000000000e-01,6.820688100137357200e-17,5.000000000000000000e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
4.999999999999998335e-01,2.852980909332270560e-16,5.000000000000000000e-01
4.999999999999997224e-01,2.965936980180904918e-16,5.000000000000000000e-01
4.999999999999996669e-01,6.335071421004216731e-16,4.999999999999997224e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999994449e-01,1.123898284602819868e-15,4.999999999999995559e-01
4.999999999999997780e-01,4.170267354821571005e-16,4.999999999999998335e-01
4.999999999999996669e-01,6.350981312063320592e-16,4.999999999999997780e-01
5.000000000000000000e-01,2.331034359005984712e-17,4.999999999999999445e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999996669e-01,5.802660080448567502e-16,4.999999999999997780e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999999445e-01,1.428165168811138273e-16,5.000000000000000000e-01
4.999999999999996669e-01,6.459184791594399412e-16,4.999999999999997780e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999997780e-01,3.893241197145962690e-16,4.999999999999998335e-01
4.999999999999997780e-01,0.000000000000000000e+00,5.000000000000003331e-01
5.000000000000000000e-01,5.340077768112689922e-17,5.000000000000000000e-01
4.999999999999998890e-01,1.158411311646246592e-16,5.000000000000000000e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999998890e-01,1.263144432407973500e-16,5.000000000000000000e-01
4.999999999999995559e-01,6.881932077829544088e-16,4.999999999999998890e-01
4.999999999999997780e-01,4.204080458807118447e-16,4.999999999999997780e-01
4.999999999999992784e-01,1.417114581238561743e-15,4.999999999999994449e-01
4.999999999999998335e-01,2.425021078373217167e-16,5.000000000000000000e-01
4.999999999999997224e-01,3.949549326975517620e-16,5.000000000000000000e-01
4.999999999999997780e-01,4.814788155884201278e-16,4.999999999999997780e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000001110e-01
5.000000000000000000e-01,4.831527625171284060e-17,4.999999999999999445e-01
4.999999999999999445e-01,1.337343229849031512e-16,4.999999999999998890e-01
4.999999999999998890e-01,6.551152012066369666e-17,5.000000000000001110e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999997780e-01,3.572742283103096028e-16,5.000000000000000000e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999998890e-01,1.427200446338133776e-16,5.000000000000000000e-01
4.999999999999997780e-01,4.432037307513300611e-16,4.999999999999998890e-01
5.000000000000000000e-01,5.130715531345522074e-17,5.000000000000000000e-01
4.999999999999998890e-01,1.296470856211169097e-16,5.000000000000001110e-01
4.999999999999997224e-01,4.326758403264661133e-16,4.999999999999998890e-01
4.999999999999993339e-01,8.740306081546250934e-16,4.999999999999998890e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999992784e-01,1.440203707451614167e-15,4.999999999999994449e-01
4.999999999999999445e-01,8.056859187513687013e-17,4.999999999999999445e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
5.000000000000000000e-01,3.552093646110121190e-17,5.000000000000000000e-01
4.999999999999999445e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999998890e-01,2.483056855245379460e-17,5.000000000000002220e-01
4.999999999999998890e-01,1.981576162032188569e-16,5.000000000000000000e-01
4.999999999999997780e-01,4.773349934950623383e-16,4.999999999999998335e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
5.000000000000000000e-01,9.450512233267670720e-17,4.999999999999999445e-01
4.999999999999998890e-01,2.564284614844732635e-16,4.999999999999998890e-01
4.999999999999997780e-01,6.617569558707833066e-17,5.000000000000002220e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01
4.999999999999999445e-01,7.846231527080330159e-17,5.000000000000000000e-01
4.999999999999995559e-01,7.542240580518865132e-16,4.999999999999996669e-01
5.000000000000000000e-01,6.585730921433569766e-17,5.000000000000000000e-01
4.999999999999998335e-01,1.746242990342592042e-16,5.000000000000000000e-01
4.999999999999993339e-01,1.331086488589413895e-15,4.999999999999994449e-01
4.999999999999996114e-01,5.718484801187159645e-16,4.999999999999998890e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
4.999999999999997780e-01,3.612716884432903801e-16,5.000000000000000000e-01
4.999999999999998335e-01,3.595001719309090304e-16,4.999999999999998890e-01
5.000000000000000000e-01,5.792056558231232958e-17,4.999999999999998890e-01
4.999999999999993894e-01,1.229247303070362704e-15,4.999999999999994449e-01
4.999999999999998335e-01,1.726881279060675252e-16,5.000000000000001110e-01
4.999999999999999445e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999998335e-01,2.613154289574168336e-16,4.999999999999998890e-01
5.000000000000000000e-01,9.219713815068592429e-17,4.999999999999998890e-01
4.999999999999997780e-01,5.487931809180296888e-16,4.999999999999997780e-01
5.000000000000000000e-01,1.276385838302361253e-17,4.999999999999999445e-01
4.999999999999993339e-01,1.315355907532934437e-15,4.999999999999993894e-01
4.999999999999997780e-01,4.305140696355168522e-16,4.999999999999997780e-01
4.999999999999997780e-01,4.521674893508878429e-16,4.999999999999997780e-01
4.999999999999997780e-01,2.326725669099523791e-16,5.000000000000000000e-01
4.999999999999998890e-01,1.224714283339676124e-16,5.000000000000000000e-01
4.999999999999997780e-01,5.098347842270972280e-16,4.999999999999997780e-01
4.999999999999998890e-01,2.852980909332270560e-16,4.999999999999998890e-01
4.999999999999997224e-01,4.281388499357419556e-16,4.999999999999999445e-01
4.999999999999998890e-01,5.899647372280068349e-17,5.000000000000001110e-01
5.000000000000000000e-01,3.208603664700077692e-17,4.999999999999999445e-01
4.999999999999996114e-01,6.164373630554373536e-16,4.999999999999998890e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999996669e-01,6.183424933190682139e-16,4.999999999999997780e-01
4.999999999999994449e-01,1.000387952176777305e-15,4.999999999999996114e-01
4.999999999999998335e-01,3.541311210607315543e-16,4.999999999999998890e-01
4.999999999999998890e-01,0.000000000000000000e+00,5.000000000000002220e-01
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000001110e-01
4.999999999999998890e-01,5.106227229211451338e-18,5.000000000000002220e-01
